Cykl_1,HMG,HL,Natezenie_prad_amax,Natezenie_prad_mean,Sklad_Cu_amin,Sklad_Cu_amax,Sklad_Cu_mean,Tiomocznik_mean,NaCl_mean,Klej_amin
0,1,0,13.07575,13.029337030716723,45.66,50.13,48.09890784982935,26.779112627986347,27.86419795221843,32.75
0,1,0,13.3525,13.245490350877194,46.6,52.94,49.33642105263158,21.58919298245614,20.82873684210526,0.03
0,1,0,13.297,13.239413978494625,45.48,50.4,47.66666666666666,21.750681003584223,21.83032258064516,26.78
1,1,0,13.297,13.237803639846742,45.48,50.4,47.70942528735632,21.818352490421457,22.74919540229885,26.78
1,1,0,13.3125,13.22264955357143,43.86,49.49,46.92071428571428,15.878794642857144,19.99133928571429,12.33
1,1,0,13.41525,13.182990778688524,43.06,47.94,44.77196721311476,21.71627049180328,25.40122950819672,0.03
0,1,0,13.41525,13.194639784946236,43.06,47.94,44.90860215053763,21.560860215053765,23.612974910394268,0.03
0,1,0,13.31975,12.955583636363636,46.67,53.5,49.58341818181818,17.655927272727272,20.14130909090909,23.76
0,0,1,13.1775,13.106210387323944,43.49,52.94,47.47859154929578,21.64848591549296,29.24355633802817,26.46
1,1,0,13.3525,13.232883534136546,40.99,49.44,45.34755020080322,21.742008032128517,23.223253012048197,26.71
1,1,0,13.1775,13.099179841897234,43.12,47.42,44.97806324110672,21.582885375494072,22.471422924901184,0.01
1,1,0,13.17575,13.092981681034484,43.49,52.94,46.95586206896552,21.816206896551723,31.34448275862069,26.46
0,1,0,13.41525,13.19425,43.06,47.94,45.18589928057554,21.45194244604317,22.498561151079137,0.03
0,1,0,13.41525,13.19621403508772,43.06,49.94,45.30729824561404,21.422526315789472,22.633017543859648,0.03
0,1,0,13.3525,13.249125,40.99,49.44,45.201283783783786,21.483141891891893,24.05905405405405,26.65
1,1,0,13.07575,13.023901606425705,45.66,50.13,48.02867469879518,26.62574297188755,26.211044176706828,32.75
1,1,0,13.1775,13.104440789473683,43.12,47.42,45.03421052631579,21.49736842105263,22.375701754385965,0.01
1,1,0,13.1775,13.110460317460316,43.49,50.5,47.142857142857146,21.562222222222225,29.12904761904762,26.46
1,1,0,13.3525,13.221610491071427,46.6,50.18,48.50607142857143,21.459776785714286,20.152812500000003,0.03
0,1,0,13.07575,13.030130508474576,45.66,50.13,48.09301694915254,26.37315254237288,27.948813559322037,32.75
0,1,1,13.18075,13.113651340996167,43.49,50.5,47.3364367816092,21.491149425287357,29.233409961685823,26.46
0,1,0,13.297,13.232953629032258,43.52,48.37,46.26564516129032,21.50991935483871,23.889112903225808,26.81
1,1,0,13.3525,13.225969827586209,40.99,49.44,45.10793103448276,21.549353448275863,24.58051724137931,26.71
0,1,0,13.297,13.237,45.24,50.4,47.79661710037175,21.430111524163568,25.80453531598513,26.41
1,1,0,13.31975,12.934069881889764,43.5,53.5,49.51795275590551,18.211732283464567,20.85188976377953,26.75
1,1,0,13.18075,13.11150726141079,43.49,50.5,47.2639419087137,21.47232365145228,28.3998755186722,26.46
1,1,0,13.3525,13.23184631147541,46.6,50.18,48.30737704918032,21.267704918032784,23.038073770491803,0.03
0,1,0,13.18075,13.11810130111524,43.49,50.5,47.53513011152417,21.36628252788104,27.454944237918216,26.46
0,1,0,13.31975,12.964782608695652,45.76,49.65,48.11739130434783,16.004384057971016,18.80659420289855,0.03
1,1,0,13.41525,13.184496376811593,47.63,52.07,49.53463768115942,21.30141304347826,27.411702898550725,26.67
0,1,0,13.18075,13.12264446366782,43.49,50.5,47.57301038062284,21.270795847750865,28.29100346020761,26.46
1,1,0,13.3525,13.227008583690989,46.6,50.18,48.18055793991416,21.20557939914163,24.106824034334764,0.03
1,1,0,13.07575,13.025365778688524,45.66,50.13,47.943278688524586,26.28004098360656,29.722377049180327,32.75
1,1,0,13.2955,13.231866803278688,42.48,48.84,45.68163934426229,21.33741803278689,23.103647540983605,26.71
1,1,0,13.41525,13.18528734439834,47.63,52.07,49.33128630705394,21.345311203319504,27.35174273858921,26.67
0,1,0,13.41525,13.183470260223048,43.92,49.94,46.28208178438661,21.131933085501856,24.413420074349443,0.03
0,1,0,13.2955,13.234736590038317,42.48,49.55,45.94448275862069,21.255977011494256,22.92590038314176,26.71
0,1,0,13.07575,13.031156140350877,44.98,50.18,48.12080701754386,25.94259649122807,29.76505263157895,0.68
1,1,0,13.18075,13.11233407079646,44.29,50.5,48.148539823008846,21.2970796460177,28.035,26.46
0,1,0,13.2955,13.239366040955632,42.48,50.5,46.464505119453925,21.159317406143344,21.39699658703072,26.71
1,1,0,13.41525,13.176874505928852,47.63,52.07,49.57264822134387,21.18897233201581,28.87833992094862,24.65
1,1,0,13.18075,13.123604166666668,42.4,47.42,45.03478260869565,21.017753623188405,22.285579710144926,0.01
0,1,0,13.41525,13.177654901960786,44.71,49.94,46.51156862745098,21.035215686274512,25.538196078431373,0.03
0,1,0,13.07575,13.031441379310344,44.98,50.18,47.91096551724138,25.83206896551724,28.937137931034485,0.68
0,1,0,13.31975,12.986462457337884,45.76,50.97,48.28532423208191,16.278464163822527,20.17774744027304,0.03
0,1,0,13.41525,13.184210477941177,47.63,52.07,49.78922794117647,21.083419117647058,27.14558823529412,24.65
1,1,0,13.31975,12.892537946428572,43.5,53.5,48.0175,18.47723214285714,22.48008928571429,26.75
0,1,0,13.18075,13.127224402730375,42.4,47.42,45.21498293515359,20.92795221843004,21.266245733788395,0.01
1,1,0,13.3525,13.2264377593361,46.71,50.79,48.50692946058091,20.887219917012448,24.46597510373444,0.03
1,1,0,13.2955,13.226494444444445,42.23,50.4,47.42786666666667,21.11142222222222,29.109377777777777,26.41
0,1,0,13.31975,12.982540798611112,43.5,50.5,47.625625,18.808958333333333,18.855659722222224,26.75
0,1,0,13.3525,13.243554006968642,44.13,49.44,45.91578397212543,20.87668989547038,24.1622299651568,0.04
0,1,0,13.07575,13.030961206896553,44.98,50.18,47.838068965517245,25.69955172413793,27.359655172413795,0.68
0,1,0,13.31975,12.99866501650165,45.76,50.97,48.11521452145215,16.483729372937294,17.946633663366338,0.03
0,1,0,13.35,13.246518456375838,44.13,49.44,45.86939597315436,20.825838926174495,22.65520134228188,0.04
1,1,0,13.18075,13.12271265560166,42.4,47.42,45.04842323651452,20.804771784232365,21.33817427385892,0.01
1,1,0,13.35,13.218817777777778,44.24,49.44,46.1572,20.97382222222222,23.421777777777777,26.65
0,1,0,13.31975,12.996685833333332,43.5,52.44,47.909933333333335,19.030766666666665,19.9172,26.75
0,1,0,13.31975,12.995664715719064,45.76,50.97,48.07515050167224,16.60020066889632,16.196254180602008,0.03
0,1,0,13.31975,13.004637987012988,45.76,51.76,48.1413961038961,16.641785714285714,15.458441558441558,0.03
0,1,0,13.2955,13.237753344481604,42.23,50.4,46.514080267558526,20.865284280936457,24.53548494983277,26.14
1,1,0,13.2955,13.229285256410256,42.48,55.89,46.85448717948718,20.88123931623932,17.063931623931623,26.71
1,1,0,13.07575,13.027258620689656,44.98,50.18,47.65900383141762,25.5255938697318,26.34586206896552,0.68
0,1,0,13.31975,12.990925767918087,43.5,54.18,48.13249146757679,19.23511945392492,19.11232081911263,26.75
0,1,0,13.35,13.331463261648748,44.13,49.44,46.11118279569892,20.62444444444445,20.941469534050174,0.04
1,1,0,13.293,13.22540899122807,42.23,50.4,46.317894736842106,20.740438596491227,22.830701754385963,26.41
1,1,0,13.35,13.332252232142858,46.71,50.79,48.72357142857143,20.530446428571427,21.391026785714285,0.03
1,1,0,13.28825,13.260927038626608,44.65,49.94,46.64021459227468,20.604506437768244,24.118283261802578,0.03
0,1,0,13.293,13.23648805460751,42.48,55.89,48.24242320819113,20.734641638225256,17.074641638225255,26.71
1,1,0,13.28825,13.2620632780083,47.28,56.41,50.686141078838176,20.68767634854772,22.718962655601658,24.65
1,1,0,13.18075,13.128,42.4,47.34,44.99672131147541,20.696598360655734,18.74102459016393,27.0
0,1,0,13.28825,13.263365178571428,47.28,56.41,50.26128571428571,20.68942857142857,20.462535714285718,24.65
0,1,0,13.28825,13.263506140350875,44.65,49.94,46.82294736842105,20.58635087719298,23.199964912280706,0.03
0,1,0,13.31975,13.052906050955414,45.76,52.6,48.60229299363058,16.930605095541402,15.833949044585989,0.03
1,1,0,13.293,13.227668803418805,42.23,50.4,45.96282051282051,20.69666666666667,24.8167094017094,26.14
1,1,0,13.07575,13.0619541015625,44.98,50.18,47.5528125,25.3283203125,26.536015625,0.68
0,1,0,13.07575,13.061330105633804,44.98,50.18,47.39704225352113,25.345211267605634,24.67095070422535,0.68
1,1,0,13.28825,13.262164937759335,47.28,56.41,50.29991701244813,20.68751037344398,21.3996265560166,24.65
1,1,0,13.18075,13.167338815789472,42.4,47.34,44.997894736842106,20.69618421052632,18.12912280701754,27.0
0,1,0,13.29275,13.275515037593983,42.48,55.89,48.96308270676692,20.70142857142857,17.17466165413534,26.71
0,1,0,13.28825,13.262689685314683,44.65,49.94,47.17293706293706,20.69797202797203,24.307692307692307,26.52
0,1,0,13.18075,13.159154882154882,45.82,50.5,48.54653198653199,20.69878787878788,23.193198653198653,26.87
1,1,0,13.3475,13.330947368421054,44.13,49.44,45.78052631578947,20.54732456140351,19.567938596491228,0.04
1,1,0,13.31775,13.299742584745765,43.5,54.18,47.85389830508475,19.399279661016948,19.48898305084745,26.75
0,1,0,13.29175,13.275490072202166,42.23,48.92,45.88314079422383,20.74086642599278,23.52992779783393,26.14
1,1,0,13.28825,13.262161320754716,46.18,56.41,49.99464150943396,20.688830188679244,20.79388679245283,24.65
1,1,0,13.29175,13.27634958506224,42.23,48.92,45.92410788381742,20.68240663900415,25.294979253112032,26.14
0,1,0,13.3475,13.326143617021277,44.13,48.34,45.56563829787234,20.576489361702127,17.999929078014183,0.04
0,1,0,13.18075,13.15865917266187,42.4,47.34,45.05719424460432,20.696510791366908,21.11258992805756,27.0
0,1,0,13.3475,13.324493421052631,46.92,51.34,49.13417763157895,20.696776315789474,19.93233552631579,26.7
1,1,0,13.31775,13.298942982456142,45.76,52.6,48.267017543859644,16.90438596491228,13.344429824561404,0.03
1,1,0,13.31775,13.298942982456142,43.5,54.18,48.19719298245614,19.39907894736842,20.611885964912283,26.75
0,1,0,13.18075,13.151343333333331,42.4,49.28,45.1969,20.696666666666665,21.500833333333333,27.0
1,1,0,13.3475,13.323789792387544,46.92,51.34,49.08743944636679,20.696539792387544,19.296782006920417,26.7
1,1,0,13.29175,13.27654074074074,42.23,47.76,45.42548148148148,20.83981481481481,21.766740740740744,26.14
0,1,0,13.0745,13.060401023890783,44.98,50.18,47.28682593856655,25.350136518771333,23.57453924914676,0.68
0,1,0,13.3475,13.323694719471948,43.18,48.34,45.37072607260726,20.58485148514852,16.964224422442243,0.04
1,1,0,13.0745,13.059325107296136,44.98,50.18,47.3398712446352,25.31124463519313,23.698497854077253,0.68
0,1,0,13.17875,13.14996119133574,45.82,50.5,48.46938628158845,20.69862815884477,22.822924187725636,26.87
1,1,0,13.17875,13.166372222222224,42.4,47.34,44.91053333333333,20.695555555555558,18.1232,27.0
1,1,0,13.31775,13.298377155172414,43.5,54.18,48.445689655172416,19.39879310344828,19.29366379310345,26.75
1,1,0,13.1785,13.15712996031746,45.82,50.13,48.33714285714285,20.698531746031744,22.933452380952374,26.87
1,1,0,13.28825,13.25952849264706,44.65,50.18,47.77558823529412,20.697683823529413,21.96922794117647,26.52
0,1,0,13.1785,13.150255084745762,45.82,50.13,48.28993220338983,20.700135593220335,22.81094915254237,26.87
0,1,0,13.3475,13.322492882562278,47.23,53.08,49.48199288256228,20.69804270462633,19.21284697508897,26.95
0,1,0,13.3475,13.32295719178082,47.23,53.08,49.69784246575343,20.69845890410959,19.82945205479452,26.95
1,1,0,13.28825,13.256760000000002,44.65,49.94,47.376266666666666,20.69986666666667,23.470666666666663,27.03
0,1,0,13.32175,13.300490036231883,43.5,54.18,48.32304347826087,19.151268115942027,16.55278985507246,27.14
1,1,0,13.28825,13.257950819672132,44.65,50.18,47.52327868852459,20.69922131147541,21.33045081967213,26.8
1,1,0,13.1785,13.155482954545455,45.82,50.08,48.07818181818182,20.700636363636367,23.43513636363636,26.87
0,1,0,13.28825,12.89131423611111,46.18,56.41,49.49659722222222,20.957534722222224,15.36829861111111,24.65
0,1,0,13.1785,13.149145424836602,45.82,50.08,48.08225490196079,20.95313725490196,21.941143790849672,26.87
0,1,0,13.28925,13.274978448275862,48.84,55.89,52.155034482758616,20.966793103448275,19.53958620689655,26.83
0,1,0,13.07425,13.058762068965516,44.98,50.18,47.31434482758621,25.5631724137931,18.346172413793106,0.68
1,1,0,13.2885,13.274813253012049,42.23,47.76,44.97373493975904,21.01152610441767,16.306506024096386,26.14
1,1,0,13.3475,13.322778455284553,43.18,48.34,45.19170731707317,20.55926829268293,15.94979674796748,0.04
0,1,0,13.32175,13.298462171052632,45.66,54.18,48.78782894736842,19.175197368421053,14.969506578947367,27.07
0,1,0,13.28825,12.848095238095237,46.18,56.41,49.31214285714286,20.687380952380952,13.293690476190475,24.65
0,1,0,13.288,13.274224755700326,42.23,47.67,45.11469055374593,21.234885993485342,16.214918566775246,26.14
1,1,0,13.17775,13.14541452991453,45.82,50.08,48.49397435897436,20.69991452991453,21.97978632478632,26.87
0,1,0,13.2885,12.898634210526316,46.18,56.41,49.40568421052632,20.971719298245613,14.146666666666668,26.53
1,1,0,13.3475,13.32330497925311,47.23,53.87,49.84178423236514,20.78170124481328,20.5701244813278,26.95
1,1,0,13.288,13.27391337719298,50.44,55.89,52.35052631578947,20.69986842105263,21.061535087719296,26.83
0,1,0,13.34675,13.323955479452056,47.23,53.87,50.43825342465753,20.963150684931502,21.18133561643836,26.95
0,1,0,13.34675,13.323833333333337,43.18,48.34,45.200099009901,20.84105610561056,16.939735973597358,0.04
1,1,0,13.32175,13.297886775362318,44.66,52.6,48.31362318840579,16.836702898550726,15.466014492753622,23.36
0,1,0,13.17775,13.14548275862069,43.13,49.28,46.47417624521073,20.993869731800764,22.999578544061304,26.65
1,1,0,13.288,12.815949786324786,44.65,50.18,47.66205128205128,20.917393162393164,20.792350427350428,0.03
1,1,0,13.17775,13.143797826086956,45.82,50.08,48.332869565217386,21.036608695652173,21.60617391304348,26.87
1,1,0,13.2885,12.84217439516129,44.65,50.18,47.51096774193548,20.90366935483871,20.26108870967742,0.03
1,1,0,13.288,13.273478301886794,50.0,55.89,53.14445283018868,20.99335849056604,23.049169811320755,26.83
0,1,0,13.17775,13.147377986348124,43.13,51.67,46.996894197952216,20.96126279863481,24.208532423208197,26.65
0,1,0,13.288,13.273890677966104,47.54,55.89,52.39833898305085,20.96338983050848,25.87725423728813,26.83
1,1,0,13.0725,13.05766911764706,45.66,50.68,47.54349264705883,25.727426470588235,15.980992647058825,32.78
1,1,0,13.2885,12.895087455830389,46.18,56.41,48.69904593639576,20.97374558303887,13.469187279151944,26.53
1,1,0,13.288,13.275245404411764,47.54,55.6,52.46080882352941,20.985772058823528,25.83205882352941,26.83
1,1,0,13.33925,13.322466292134832,47.23,53.87,50.51913857677903,20.987565543071163,21.82430711610487,26.95
0,1,0,13.33925,13.321772203947368,47.23,53.87,50.39519736842105,20.952861842105264,22.808815789473684,26.95
0,1,0,13.288,13.275455833333334,43.13,49.24,45.73173333333334,21.438566666666667,16.377766666666666,26.14
0,1,0,13.2885,12.9207400990099,45.86,50.18,47.65290429042904,20.866534653465347,21.875907590759077,0.03
1,1,0,13.32175,13.29969669117647,44.66,52.6,48.80852941176471,16.656139705882353,16.591654411764708,23.36
0,1,0,13.0725,13.05753880866426,45.66,51.57,47.84205776173285,25.72332129963899,15.72451263537906,32.78
1,1,0,13.33925,13.320977106227106,43.18,48.34,45.456263736263736,20.98227106227106,16.79010989010989,26.81
1,1,0,13.1765,13.145653985507249,43.13,51.67,47.11043478260869,20.97797101449276,24.27376811594203,26.65
0,1,0,13.2885,12.9046,46.18,51.46,48.65779310344828,20.96710344827586,11.343827586206896,26.88
0,1,0,13.1765,13.137953832752611,43.13,51.67,47.45038327526132,20.968745644599306,24.54411149825784,26.65
0,1,0,13.288,13.173562919463087,43.13,49.24,45.91654362416108,21.230369127516777,16.449463087248322,24.66
1,1,0,13.0725,13.05808152173913,45.66,51.57,48.15739130434783,25.725652173913044,15.610507246376812,33.27
0,1,0,13.1765,13.138628737541527,43.13,51.67,47.63259136212625,20.95624584717608,23.68146179401993,26.65
1,1,0,13.32175,13.300429347826087,44.66,52.6,48.9895652173913,16.51800724637681,18.006811594202897,23.7
1,1,0,13.33925,13.320928977272729,43.18,47.28,45.25909090909091,20.95064393939394,18.449734848484848,19.07
0,1,0,13.292,12.912538006756757,46.18,51.46,48.85351351351351,20.96192567567568,11.902364864864865,26.88
0,1,0,13.33925,13.32228,43.18,47.54,45.4867,20.920366666666663,18.491866666666667,19.07
0,1,0,13.0725,13.057951067615658,45.66,51.57,48.51693950177936,25.72153024911032,16.65256227758007,33.27
1,1,0,13.32175,13.30017673992674,44.66,52.6,48.88593406593407,16.460183150183152,18.13879120879121,23.7
0,1,0,13.32175,13.300624570446734,45.66,55.05,49.3701030927835,18.6346735395189,9.357422680412371,27.07
1,1,0,13.288,13.220961538461538,43.13,49.24,45.62425101214575,21.5302024291498,15.383603238866396,24.66
1,1,0,13.33925,13.322863382899628,43.18,47.54,45.32245353159851,20.94587360594796,18.02907063197026,19.07
0,1,0,13.288,12.990656765676569,43.13,49.58,46.10663366336634,20.762541254125413,17.867656765676568,20.47
0,1,0,13.32175,13.301793333333334,44.66,52.6,48.55106666666666,16.349433333333334,20.027933333333333,23.25
0,1,0,13.32175,13.301793333333334,45.66,55.05,49.13946666666666,18.552766666666667,8.919533333333334,26.82
1,1,0,13.292,12.850132936507936,46.18,51.46,48.70285714285715,21.0075,11.022936507936508,26.88
1,1,0,13.32175,13.301618217054264,45.66,55.05,49.05767441860465,18.576821705426354,8.182325581395348,27.07
1,1,0,13.32175,13.30155130597015,44.66,50.5,48.41089552238805,16.33929104477612,18.03597014925373,23.7
0,1,0,13.292,12.888266245487364,46.18,52.77,49.103537906137184,20.97790613718412,13.67231046931408,26.48
0,1,0,13.1765,13.130317307692309,43.71,51.67,48.34403846153846,20.78926282051282,20.33073717948718,26.65
0,1,0,13.0725,13.058430420711971,45.76,51.57,49.13705501618123,25.49695792880259,17.261779935275083,32.63
1,1,0,13.287,12.99741634241245,47.32,55.6,51.18910505836576,20.311439688715957,27.3279766536965,24.56
0,1,0,13.32175,13.301463235294118,41.47,55.05,48.54683006535948,18.404215686274508,10.180392156862744,26.82
1,1,0,13.0725,13.058332995951416,45.76,51.57,49.03801619433198,25.751578947368422,18.38234817813765,33.27
1,1,0,13.287,12.977480158730158,47.32,55.6,51.03619047619047,20.26702380952381,27.09166666666667,24.56
1,1,0,13.287,12.931255660377358,43.13,49.58,46.28758490566038,20.59584905660377,18.45935849056604,20.47
0,1,0,13.292,12.931527955271564,45.86,50.18,48.15955271565496,20.61645367412141,20.48632587859425,0.03
0,1,0,13.17575,13.13652725856698,46.28,53.51,49.77451713395639,20.655732087227413,21.231183800623054,26.78
0,1,0,13.287,12.851575367647058,43.13,49.58,46.44455882352941,20.32558823529412,18.160110294117647,20.47
0,1,0,13.17575,13.142314946619218,46.28,53.51,49.5329537366548,20.793309608540927,22.00103202846975,26.78
1,1,0,13.319,13.300662109375,44.66,50.5,48.304375,16.257109375,17.285234375,23.25
1,1,0,13.17575,13.149064671814672,45.4,51.67,48.924015444015446,20.9123166023166,20.933590733590734,26.65
1,1,0,13.33925,13.32673463114754,43.18,47.54,45.74,20.920204918032788,21.18405737704918,19.07
1,1,0,13.175,13.149177358490569,46.28,53.51,49.44490566037736,20.842754716981133,22.652603773584904,26.78
0,1,0,13.33925,13.326598577235773,48.06,53.87,50.34756097560975,20.922845528455287,23.66752032520325,26.73
0,1,0,13.292,12.903063148788927,45.86,50.18,48.04179930795848,20.595709342560557,21.760726643598616,0.03
0,1,0,13.292,12.865615458015268,45.86,50.18,47.8569465648855,20.68912213740458,21.66080152671756,0.03
1,1,0,13.292,12.852058531746032,45.86,50.18,47.77746031746032,20.729722222222225,21.740396825396825,0.03
1,1,0,13.175,13.14070773381295,46.28,53.51,49.85539568345324,20.67230215827338,20.886402877697844,26.78
1,1,0,13.292,12.946520146520148,45.86,50.1,47.91648351648352,20.58956043956044,20.944322344322345,0.03
1,1,0,13.17225,13.147835040983606,43.71,51.67,48.75295081967213,20.84032786885246,18.07827868852459,26.65
0,1,0,13.287,12.61746644295302,44.46,49.58,46.7351677852349,19.528489932885904,18.609127516778525,20.47
0,1,0,13.33925,13.325283450704228,41.47,48.96,45.75760563380282,20.560211267605634,22.15169014084507,19.07
0,1,0,13.17225,13.142120431893687,45.78,53.51,50.00282392026578,20.510697674418605,21.9412292358804,26.78
1,1,0,13.33925,13.325683794466403,48.06,53.87,50.10640316205534,20.71102766798419,20.5900790513834,26.73
1,1,0,13.071,13.05799735915493,47.38,51.57,49.65478873239437,25.214647887323945,19.482957746478878,32.63
0,1,0,13.287,12.55264856230032,47.01,55.6,49.89271565495208,19.005335463258785,25.96597444089457,24.56
1,1,0,13.33925,13.325514522821576,41.47,48.96,45.61095435684647,20.68095435684647,20.935684647302903,19.07
1,1,0,13.31725,13.298919413919414,40.78,55.05,47.99758241758242,18.4107326007326,13.892051282051282,26.47
0,1,0,13.33925,13.324161091549296,48.06,53.87,49.85866197183099,20.22693661971831,22.57031690140845,26.73
0,1,0,13.17225,13.14253367003367,45.78,53.51,49.95545454545455,20.16010101010101,22.0826936026936,26.78
1,1,0,13.17225,13.141800877192985,45.78,53.51,50.12221052631579,20.182877192982456,22.71842105263158,26.78
0,1,0,13.292,13.270268456375838,45.86,51.0,48.47845637583893,20.139697986577183,22.461073825503355,27.08
1,1,0,13.292,13.269924545454543,45.84,52.77,49.02669090909091,20.202654545454543,13.960872727272726,26.48
1,1,0,13.3385,13.324494834710745,48.06,53.5,49.52826446280992,20.273553719008262,20.949380165289256,26.73
1,1,0,13.292,13.269266597510374,45.84,52.77,48.900331950207466,20.27796680497925,13.441950207468878,26.48
0,1,0,13.292,13.2701198630137,45.86,51.0,48.62695205479452,20.06678082191781,23.63578767123288,27.08
1,1,0,13.287,12.45082470119522,47.01,54.97,48.81258964143426,18.497171314741035,27.321274900398407,24.56
1,1,0,13.3385,13.32369498069498,48.06,53.5,49.398223938223936,20.14660231660232,22.31173745173745,26.73
1,1,0,13.17225,13.140615942028983,45.78,53.51,50.203913043478266,20.05253623188406,21.310253623188405,26.78
1,1,0,13.07275,13.059142045454545,47.49,51.57,49.78435606060606,24.733939393939394,22.02401515151515,32.63
0,1,0,13.287,12.339272887323943,47.01,53.73,49.235,18.155598591549296,26.26070422535211,21.59
0,1,0,13.318,13.299308300395255,43.52,50.5,47.2696442687747,16.113478260869567,16.12304347826087,0.03
1,1,0,13.318,13.29917054263566,40.78,55.05,46.53023255813953,18.099651162790696,16.399418604651164,26.47
1,1,0,13.292,13.269305118110235,45.84,52.77,49.126299212598425,20.03279527559055,15.478543307086614,26.48
1,1,0,13.17225,13.140667870036102,43.02,51.67,47.11317689530686,19.981407942238267,18.667942238267145,27.15
0,1,0,13.07275,13.057993346007605,47.49,51.57,49.7945247148289,24.56790874524715,25.408593155893534,32.63
0,1,0,13.3385,13.322833653846152,46.48,51.06,49.036,19.934076923076923,22.12246153846154,26.73
0,1,0,13.28325,12.210925992779783,46.66,53.73,49.38086642599278,17.70057761732852,23.52234657039711,21.28
1,1,0,13.28325,12.214309160305342,44.72,49.58,46.75618320610687,18.14675572519084,16.680114503816792,20.47
0,1,0,13.292,13.260812737642585,45.84,52.77,49.40471482889734,19.88749049429658,19.55460076045627,26.48
1,1,0,13.3385,13.324147590361449,46.48,51.06,48.91566265060241,19.874096385542167,21.662008032128515,26.73
1,1,0,13.3385,13.324572614107884,41.47,48.96,45.230995850622406,19.84286307053942,22.553734439834024,19.07
0,1,0,13.318,13.300521825396824,43.52,50.36,46.91678571428572,16.422698412698413,15.17781746031746,0.03
0,1,0,13.3385,13.323372180451129,41.47,48.96,45.00751879699248,19.77714285714286,20.061654135338344,26.64
0,1,0,13.17225,13.139470238095235,43.02,50.5,46.63174603174603,19.785714285714285,16.44611111111111,26.99
1,1,0,13.07275,13.057517634854772,47.49,51.27,49.60394190871369,24.343360995850624,25.893070539419085,32.5
1,1,0,13.17225,13.138990778688523,43.02,50.1,46.50491803278689,19.755819672131143,16.00811475409836,26.99
1,1,0,13.07275,13.057475903614456,47.49,51.27,49.59036144578313,24.309558232931728,25.947670682730926,32.5
1,1,0,12.08275,12.066685314685316,45.0,53.73,49.27720279720279,16.938426573426575,18.83374125874126,15.92
0,1,0,13.3385,13.322091155234656,41.47,48.96,45.06436823104693,19.691299638989168,18.093140794223828,26.64
0,1,0,13.07275,13.057125,47.49,51.27,49.584885496183205,24.25912213740458,26.02614503816794,32.5
0,1,0,12.08275,12.066330441640378,44.72,49.58,46.997507886435336,17.600567823343848,11.452870662460567,20.47
1,1,0,13.318,13.300780876494024,40.78,55.05,44.840796812749005,18.0997609561753,18.169800796812748,26.47
0,1,0,13.318,13.30123854961832,43.52,50.36,46.195419847328246,17.004274809160304,13.629809160305342,0.03
1,1,0,12.08275,12.066380833333334,44.72,49.58,46.8876,17.6005,11.533166666666666,20.47
1,1,0,13.337,13.32174180327869,46.48,51.06,49.03016393442624,19.62733606557377,16.745081967213114,26.63
1,1,0,13.2915,13.162645604395603,41.76,51.0,47.6210989010989,19.60282051282051,19.983736263736265,26.97
0,1,0,13.318,13.300957386363637,43.52,48.58,45.92583333333334,17.19473484848485,13.586515151515153,0.03
0,1,0,13.2915,13.160358620689657,45.84,53.86,49.74579310344828,19.55503448275862,21.218482758620688,26.48
0,1,0,13.33625,13.320486891385768,41.47,48.96,45.00516853932584,19.548127340823967,18.24355805243445,26.64
1,1,0,13.2915,13.154984126984129,45.84,53.86,49.94063492063493,19.53702380952381,22.09309523809524,26.48
0,1,0,13.318,13.299425824175824,40.78,50.58,44.68805860805861,18.09930402930403,17.97139194139194,26.47
1,1,0,13.17225,13.139513888888889,43.02,50.1,45.86952380952381,19.49638888888889,15.301904761904762,26.99
1,1,0,12.08275,12.066161764705882,44.72,48.99,46.76346020761245,17.600553633217995,8.402318339100345,20.47
0,1,0,13.07275,13.05240855704698,47.49,51.27,49.4996644295302,23.969429530201342,20.27506711409396,0.02
0,1,0,13.318,13.299427203065134,42.66,48.34,45.521915708812266,17.53375478927203,13.342681992337164,0.03
0,1,0,12.08275,12.06602384868421,45.0,53.73,48.6996052631579,16.42888157894737,15.108322368421051,0.04
1,1,0,13.318,13.299272088353414,40.78,49.6,44.27437751004016,18.1,18.251164658634536,26.47
0,1,0,12.08275,12.066581469648565,45.0,53.73,48.59437699680511,16.378306709265175,15.185750798722044,0.04
1,1,0,13.336,13.31840562248996,41.47,48.96,44.90433734939759,19.40582329317269,15.679196787148594,26.81
1,1,0,13.17275,13.141881474103586,43.02,47.46,45.40733067729084,19.398804780876496,14.984581673306772,26.99
0,1,0,12.08275,12.067103365384616,44.72,48.99,46.91721153846154,17.600897435897433,7.21125,1.04
0,1,0,13.336,13.316926470588236,41.47,48.96,45.25150326797386,19.39800653594771,14.479084967320263,1.42
0,1,0,13.318,13.29729335793358,42.66,48.34,45.09686346863469,17.99007380073801,12.120036900369003,0.03
0,1,0,13.17275,13.143991349480968,43.02,47.46,45.51273356401384,19.39948096885813,16.946712802768168,0.01
1,1,0,13.318,13.29770219123506,40.78,49.6,44.63266932270916,18.0999203187251,16.63597609561753,14.45
1,1,0,12.08275,12.066948369565218,44.72,48.99,46.97217391304348,17.600579710144928,7.190688405797101,1.04
1,1,0,13.288,13.125262048192772,45.84,53.86,49.29939759036145,19.40092369477912,17.159116465863452,0.5
